# neg Reward when jumping
0.55,4894,2020,2725,1443,2388,1549,1599,1608,1156,2004,2340,4378,1651,1331,6220,3843,2112,2609,1622,1754,2877,2925,3040,2034,4180,2373,10642,4244,1971,1864,1389,1339,8562,3260,2747,2470,2124,2377,6522,2875,2752,1521,2071,3905,3162,5397,2542,2175,2460,4040,1963,2045,4940,3473,2904,1104,2199,1551,24920,1235,2928,2013,2520,3446,2197,1092,5901,3040,1728,7339,2280,2921,1040,3021,1893,2550,4336,1588,2813,7869,1413,928,960,2060,2232,2217,2028,1917,1334,5005,4776,2393,3896,2837,4675,3179,4820,2413,1783,1475
0.60,2907,3251,7965,4412,3716,2183,4838,6754,9812,4002,2615,2011,4358,3573,6479,2614,2143,3239,1926,2475,2446,2764,2082,4686,3437,2410,5223,3869,1624,3488,9126,1560,8726,1239,1195,1484,1404,2357,5689,5385,2143,3069,3188,3675,2972,5688,2491,4889,3878,4644,2857,1983,4232,2343,11402,3019,2552,3481,2799,5638,3724,3893,2104,3939,3035,5676,3795,1219,2207,1572,1408,2615,4317,2444,1901,34366,1848,2068,8192,3351,3083,4918,7179,3186,2322,6968,7844,3021,2353,6283,12977,6083,2636,1349,1619,3398,5822,2608,5273,2006
0.65,9232,7810,9842,3573,4081,2854,1585,4202,3114,4601,1914,7769,6260,10866,5719,2036,2705,2787,40999,11577,2514,2749,1702,5091,12420,4277,6985,9756,3112,8263,5479,1837,8647,4610,7619,6085,3821,2890,2428,2412,4381,3745,3478,2637,12475,2162,2704,10316,5697,2883,6426,16244,7461,4625,1632,3541,4127,11160,11520,3228,2286,3437,8028,3491,3753,17455,2292,7702,6814,2601,11101,4898,6817,11753,13658,3484,2070,2757,3058,10921,5115,2572,2763,4521,3174,5989,19466,2038,2588,4797,2181,2712,29279,3599,5079,2441,1599,8493,2961,3251
0.70,2685,2467,3550,2006,6238,7136,15201,3491,10225,1887,12895,6072,5705,5325,4296,2624,7016,4100,5419,1775,9536,3446,1578,1709,2720,7435,3004,3822,4361,4461,1454,2626,2940,3159,8150,9754,3449,6145,6220,5584,16839,1754,23858,5849,6052,28776,2987,27742,3308,7494,2931,8790,2642,2343,7788,4329,2840,11974,3188,3075,15182,7683,5173,2654,5370,6937,14128,2506,3138,18603,9750,4276,5302,3311,3734,8920,9798,4361,15380,4293,13006,2358,9189,7454,3753,11558,12671,4079,1760,6234,4786,1578,7864,6593,3687,4071,4732,8769,2063,11293
0.75,2435,1810,2927,5853,8581,2919,4972,13850,27659,3676,5045,15290,20998,6168,12611,6457,5973,7011,4417,3962,10505,4501,6400,13663,2911,5571,3426,35278,5720,1583,7418,4238,6759,6055,5948,2957,4696,15687,10830,5466,2518,16600,6652,11823,14720,14016,1435,2422,14354,8595,3711,4850,7099,5327,4409,19306,9417,756,5046,3027,5068,9536,3475,5082,3899,4261,10022,4502,2673,8239,4705,6827,1496,2552,21517,4950,3436,9990,2318,2670,27394,4838,25057,3800,9348,3824,1908,20923,5543,2900,11697,5162,7402,3192,14241,5040,2346,11160,9846,6727
0.80,23371,13662,2610,3123,26600,5906,23183,11485,2044,15258,56366,4336,13184,16712,13557,11630,11685,4179,6475,22117,3277,21088,5519,4128,5046,7032,7460,5568,3386,8238,4008,3251,19140,4465,11027,7443,9430,8304,15718,5129,9187,7542,10458,3791,32996,10154,18294,2742,7202,14167,10913,14566,6472,3560,2730,7425,4317,6402,17221,24562,3051,13622,41040,7260,24759,2382,6860,3922,6252,4609,5775,11406,3102,10563,14923,5731,3119,8198,19199,11265,5756,10868,8093,5442,7096,16954,5440,5237,8315,10868,19020,3271,9158,23881,12818,17414,24735,13355,16241,8234
0.85,5692,4946,1847,10285,14826,70294,7646,9324,11638,7958,50723,11420,3453,5384,9487,29705,30433,4195,13090,27090,20988,10246,13323,4886,4881,4299,4309,6680,5921,27922,10940,16090,20098,39213,77251,59600,7327,12890,8958,48774,26761,10285,37887,23265,3874,15325,21764,5062,20689,20026,19202,5980,17445,6953,13882,16977,58621,5112,8648,42385,12739,7147,8578,4804,13216,4628,5658,7131,3338,11382,13816,57924,8512,19509,8975,14587,6045,31106,60578,6903,7097,14691,22969,6060,10760,12224,9350,24530,5787,9872,4687,7573,8933,61880,11642,15850,19393,18662,20337,5487
0.90,18330,19318,8805,23257,11711,33491,21779,18722,36910,26080,5882,10829,8848,9255,3258,32657,16622,9681,9476,6754,5958,34068,6549,16193,9290,53356,36944,15579,5563,8232,8482,6581,11648,8438,12394,17378,16809,17818,5688,31617,25372,18421,29680,26465,9368,17077,24886,7977,5025,45452,36999,17392,24618,10553,31856,84419,36957,47410,10986,42540,13596,27220,12345,22884,6044,45135,10521,22076,9204,8594,29542,26473,5245,10892,17621,15232,17679,5220,9361,20508,25484,14263,9908,89045,10082,8319,13466,10045,50753,30676,14909,52776,20422,65610,10554,11853,7408,11605,36720,23032
0.95,24269,14543,6830,3800,41079,4807,26456,36057,12483,8749,47279,27177,17286,9802,7115,3756,85275,14507,34993,15139,32066,1275,3794,29286,15184,90742,27554,23713,6453,15157,7227,8048,47550,84540,93729,68601,6275,4713,30578,5084,94239,7315,8193,46871,96466,3764,70915,62947,32258,66228,2133,5084,12686,62905,19158,20940,36270,9037,34034,15016,15530,46276,11063,8586,15635,7196
1.0,11364,6363,8012,19730,8425,21388,7864,18427,34072,98639,52381,35105,86487,73913,88033,76264,30103,9522,31049,3182,6600,4078,39236,59239,22968,21540,98395,4052,5612,5001,9933,83766,88344,75849,59554,38619,20400,3709,14813,92207,14994,87801,1645,70868,79790,1587,23322,22071,13903,3589,9722
